generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_iu,max_dose_dd_iu,route
Doxycycline,Bartonellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Bartonellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Bartonellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Bartonellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Bone and Joint Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Bronchitis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Bronchitis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Bronchitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Brucellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Brucellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Brucellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Brucellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Cervicitis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,PO
Doxycycline,Cervicitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Chancroid,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Chancroid,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Chancroid,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Chancroid,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Chlamydia Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,PO
Doxycycline,Chlamydia Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Chlamydia Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Cholera,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Cholera,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Cholera,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Cholera,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Cutaneous Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Cutaneous Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Cutaneous Bacillus anthracis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Cutaneous Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Cutaneous Bacillus anthracis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Epididymitis - Sexually Transmitted,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Epididymitis - Sexually Transmitted,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Gonococcal Infection - Uncomplicated,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Gonococcal Infection - Uncomplicated,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Granuloma Inguinale,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Granuloma Inguinale,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Granuloma Inguinale,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Granuloma Inguinale,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Inclusion Conjunctivitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Inclusion Conjunctivitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Inclusion Conjunctivitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Inclusion Conjunctivitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Inhalation Bacillus anthracis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Inhalation Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Inhalation Bacillus anthracis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Inhalation Bacillus anthracis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Inhalation Bacillus anthracis,1.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,4.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,4.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Arthritis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,4.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Arthritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Carditis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,4.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Carditis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Erythema Chronicum Migrans,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,4.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Erythema Chronicum Migrans,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Neurologic,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,4.0,8.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lyme Disease - Neurologic,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,PO
Doxycycline,Lymphogranuloma Venereum,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Lymphogranuloma Venereum,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Lymphogranuloma Venereum,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Lymphogranuloma Venereum,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Malaria,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Malaria,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Malaria,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Malaria Prophylaxis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Malaria Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Malaria Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Melioidosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Mycoplasma Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Mycoplasma Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Mycoplasma Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Mycoplasma Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Nongonococcal Urethritis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,PO
Doxycycline,Nongonococcal Urethritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Nongonococcal Urethritis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Nongonococcal Urethritis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Ornithosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Ornithosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Ornithosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Ornithosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Pelvic Inflammatory Disease,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Periodontitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Periodontitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Plague,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Plague,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Plague,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Plague,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Plague Prophylaxis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Plague Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Plague Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Pleural Effusion,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1000.0,0.0,0.0,IV
Doxycycline,Pneumonia,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Pneumonia,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Proctitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Psittacosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Psittacosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Psittacosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Psittacosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Q Fever,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Q Fever,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Q Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Q Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Rickettsial Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Rickettsial Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Rickettsial Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Rickettsial Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,STD Prophylaxis,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Doxycycline,Syphilis - Early,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Syphilis - Early,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Syphilis - Latent,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Syphilis - Latent,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Trachoma,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Trachoma,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Trachoma,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Trachoma,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Tularemia,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Tularemia,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Tularemia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Tularemia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,8.0,11.0,0.0,999.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO
Doxycycline,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Urinary Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,IV
Doxycycline,Urinary Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,0.0,PO
Doxycycline,Urinary Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV
Doxycycline,Wound Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,IV
Doxycycline,Wound Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,300.0,0.0,0.0,PO
Ertapenem,Infection Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ertapenem,Infection Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ertapenem,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ertapenem,Intraabdominal Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ertapenem,Intraabdominal Infection,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,30.0,45.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,IM
Ertapenem,Intraabdominal Infection,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,30.0,45.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,IV
Ertapenem,Pelvic Infections,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
Ertapenem,Pelvic Infections,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV
Ertapenem,Pelvic Infections,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,30.0,45.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,IM
Ertapenem,Pelvic Infections,0.0,999.0,3.0,999.0,0.0,11.0,0.0,999.0,30.0,45.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,IV
Ertapenem,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM
